Job Title,Company Name,Location,Description,Salary,MetaData,Posting
Principal Data/AI Enterprise Architect,ServiceNow,"Atlanta, GA 30328","  Strong technical knowledge of AI, machine learning algorithms, and data science techniques.  Extensive experience with AI platforms, cloud-based data… EmployerActive 5 days ago·More...",,"$127,000 - $280,000 a year",Active 5 days ago
Principal Architect,ADP,"Alpharetta, GA 30005","  Champion and deliver great user experience Work with close cross-functional alignment with designers, fellow engineers, and the product and business… ·More...",,"$127,000 - $280,000 a year",
Senior Staff Product Security Engineer (SSDL),ServiceNow,"Atlanta, GA 30328",  Working knowledge of Machine Learning and taxonomies such as BIML that categorize known attacks on machine learning models. ·More...,,"$127,000 - $280,000 a year",
"Deputy Director of Research, Sensors and Intelligent Systems Directorate (SISD)",Korn Ferry International,"Atlanta, GA 30305","  It cherishes diversity of ideas as necessary conditions for learning, discovery, scholarship, and creativity.  The SISD portfolio emphasizes sensors, networks of… ·More...",,"$127,000 - $280,000 a year",
Principal Solutions Architect/Tech Project Manager,ADP,"Alpharetta, GA 30005",  You must know how to communicate with engineers and other technologists giving them confidence you understand their challenges. ·More...,,"$127,000 - $280,000 a year",
Director of Product Management - Oracle CPQ,ADP,"Alpharetta, GA 30005","  Strategy and vision: You'll use your ability to create and deliver a vision and strategy working across functional lines (users, operations, sales, learning,… ·More...",,"$127,000 - $280,000 a year",
Data Science Senior Manager - Financial Services,Accenture,"Atlanta, GA","  Demonstrable knowledge in artificial intelligence, machine learning, data science, and other relevant technical domains; and possess a blend of advanced… ·More...",,"$127,000 - $280,000 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
Google Cloud GenAI Developer,Accenture,"Atlanta, GA","  Collaborate with data engineers, software developers, and business stakeholders to understand search requirements and deliver solutions accordingly. ·More...",,"$85,000 - $223,200 a year",
"Data Science Senior Manager, Generative AI",AIG,"Atlanta, GA",  Ability to conceptualize and deploy complex machine analytic and learning models using Agile methods as well as in collaboration in a highly matrix… ·More...,,"$85,000 - $223,200 a year",
Data Science Manager - Travel & Hospitality,Accenture,"Atlanta, GA","  Demonstrable knowledge in artificial intelligence, machine learning, data science, and other relevant technical domains; and possess a blend of advanced… ·More...",,"$85,000 - $223,200 a year",
Technical Lead AIML,"CGI Group, Inc.","Atlanta, GA","  Strong understanding of machine learning techniques, NLP algorithms and Optical Character Recognition (OCR).  Choose appropriate algorithms and machine learning… ·More...",,"$85,000 - $223,200 a year",
Principal Engineer - HBM Design | Architecture - TPG,Micron,"Atlanta, GA","  You will be part of a highly multi-functional team of technical domain experts collaborating closely with a distributed team of Design Engineering, Product… ·More...",,"$85,000 - $223,200 a year",
"Sr Manager, Data Platform Engineering",Georgia-Pacific,"Atlanta, GA 30301","  Advanced data analytics skills including statistical analysis, predictive, and machine learning.  Knowledge of modern data practices and concepts including data… ·More...",,"$85,000 - $223,200 a year",
GCP Data Platform Architect,Accenture,"Hybrid work in Atlanta, GA","  Big Data Solutions: Design and implement big data solutions on GCP, including data pipelines, streaming analytics, and machine learning workflows. ·More...",,"$85,000 - $223,200 a year",
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Atlanta, GA","  Design, develop, and deploy machine learning models using Vertex AI to solve complex problems.  We are looking for candidates who have a proven track record in… ·More...",,"$85,000 - $223,200 a year",
Senior Application Developer,ADP,"Alpharetta, GA 30005","  You will work with clients, product managers, architects, software engineers, and more to plan, design, develop, test, and implement impactful solutions that… ·More...",,"$85,000 - $223,200 a year",
Principal Data/AI Enterprise Architect,ServiceNow,"Atlanta, GA 30328","  Strong technical knowledge of AI, machine learning algorithms, and data science techniques.  Extensive experience with AI platforms, cloud-based data… EmployerActive 5 days ago·More...",,"$85,000 - $223,200 a year",Active 5 days ago
"Principal IO Design Engineer, HBM Design",Micron,"Atlanta, GA","  This includes simulating, optimizing, and floor planning circuits.  In this position, you will collaborate with Micron’s worldwide design and verification teams… ·More...",,"$85,000 - $223,200 a year",
Principal Architect,ADP,"Alpharetta, GA 30005","  Champion and deliver great user experience Work with close cross-functional alignment with designers, fellow engineers, and the product and business… ·More...",,"$85,000 - $223,200 a year",
Principal Solutions Architect/Tech Project Manager,ADP,"Alpharetta, GA 30005",  You must know how to communicate with engineers and other technologists giving them confidence you understand their challenges. ·More...,,"$85,000 - $223,200 a year",
Director of Product Management - Oracle CPQ,ADP,"Alpharetta, GA 30005","  Strategy and vision: You'll use your ability to create and deliver a vision and strategy working across functional lines (users, operations, sales, learning,… ·More...",,"$85,000 - $223,200 a year",
"Deputy Director of Research, Sensors and Intelligent Systems Directorate (SISD)",Korn Ferry International,"Atlanta, GA 30305","  It cherishes diversity of ideas as necessary conditions for learning, discovery, scholarship, and creativity.  The SISD portfolio emphasizes sensors, networks of… ·More...",,"$85,000 - $223,200 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
Equipment Engineer (Ingot),Hanwha Q Cells,"Cartersville, GA","  Experience in machining, assembling, and maintenance of machine parts.  Identify critical machine components and analyze critical design features to ensure… ·More...",,"$132,000 - $272,000 a year",
Principal Data/AI Enterprise Architect,ServiceNow,"Atlanta, GA 30328","  Strong technical knowledge of AI, machine learning algorithms, and data science techniques.  Extensive experience with AI platforms, cloud-based data… EmployerActive 5 days ago·More...",,"$132,000 - $272,000 a year",Active 5 days ago
"Principal IO Design Engineer, HBM Design",Micron,"Atlanta, GA","  This includes simulating, optimizing, and floor planning circuits.  In this position, you will collaborate with Micron’s worldwide design and verification teams… ·More...",,"$132,000 - $272,000 a year",
Global IT Software Engineer Director & Chapter Lead- Gen AI/LLM,Boston Consulting Group,"Atlanta, GA","  BA degree in Computer Science, Statistics, or related field with a focus on Artificial Intelligence, Machine Learning, or Natural Language Processing[ At least… ·More...",,"$132,000 - $272,000 a year",
Principal Architect,ADP,"Alpharetta, GA 30005","  Champion and deliver great user experience Work with close cross-functional alignment with designers, fellow engineers, and the product and business… ·More...",,"$132,000 - $272,000 a year",
Senior Staff Product Security Engineer (SSDL),ServiceNow,"Atlanta, GA 30328",  Working knowledge of Machine Learning and taxonomies such as BIML that categorize known attacks on machine learning models. ·More...,,"$132,000 - $272,000 a year",
Principal Solutions Architect/Tech Project Manager,ADP,"Alpharetta, GA 30005",  You must know how to communicate with engineers and other technologists giving them confidence you understand their challenges. ·More...,,"$132,000 - $272,000 a year",
Director of Product Management - Oracle CPQ,ADP,"Alpharetta, GA 30005","  Strategy and vision: You'll use your ability to create and deliver a vision and strategy working across functional lines (users, operations, sales, learning,… ·More...",,"$132,000 - $272,000 a year",
GCP Platform Architect,Accenture,"Hybrid work in Atlanta, GA","  Vertex AI: Proficiency in using Google Cloud's Vertex AI platform for building, deploying, and managing machine learning models, including GenAI models. ·More...",,"$132,000 - $272,000 a year",
Data Science Senior Manager - Financial Services,Accenture,"Atlanta, GA","  Demonstrable knowledge in artificial intelligence, machine learning, data science, and other relevant technical domains; and possess a blend of advanced… ·More...",,"$132,000 - $272,000 a year",
"Deputy Director of Research, Sensors and Intelligent Systems Directorate (SISD)",Korn Ferry International,"Atlanta, GA 30305","  It cherishes diversity of ideas as necessary conditions for learning, discovery, scholarship, and creativity.  The SISD portfolio emphasizes sensors, networks of… ·More...",,"$132,000 - $272,000 a year",
Principal Architect Developer,ADP,"Alpharetta, GA 30005","  Our best engineers excel at collaborating with Application Architects, Developers, Data Scientists, and System Engineers. ·More...",,"$132,000 - $272,000 a year",
Equipment Engineer / Korean Bilingual (Ingot),Hanwha Q Cells,"Cartersville, GA","  Experience in machining, assembling, and maintenance of machine parts.  Identify critical machine components and analyze critical design features to ensure… ·More...",,"$132,000 - $272,000 a year",
